@relation arousal

@attribute Zcr numeric
@attribute Energy numeric
@attribute SpectralCentroidSpread numeric
@attribute SpectralEntropy numeric
@attribute SpectralFlux numeric
@attribute SpectralRollOff numeric
@attribute MFCC1 numeric
@attribute MFCC2 numeric
@attribute MFCC3 numeric
@attribute MFCC4 numeric
@attribute MFCC5 numeric
@attribute MFCC6 numeric
@attribute MFCC7 numeric
@attribute MFCC8 numeric
@attribute MFCC9 numeric
@attribute MFCC10 numeric
@attribute MFCC11 numeric
@attribute MFCC12 numeric
@attribute MFCC13 numeric
@attribute MFCC14 numeric
@attribute MFCC15 numeric
@attribute MFCC16 numeric
@attribute MFCC17 numeric
@attribute MFCC18 numeric
@attribute F0 numeric
@attribute ChromaVector1 numeric
@attribute ChromaVector2 numeric
@attribute ChromaVector3 numeric
@attribute ChromaVector4 numeric
@attribute ChromaVector5 numeric
@attribute ChromaVector6 numeric
@attribute ChromaVector7 numeric
@attribute ChromaVector8 numeric
@attribute ChromaVector9 numeric
@attribute ChromaVector10 numeric
@attribute ChromaVector11 numeric
@attribute ChromaVector12 numeric
@attribute LPC1 numeric
@attribute LPC2 numeric
@attribute LPC3 numeric
@attribute LPC4 numeric
@attribute LPC5 numeric
@attribute LPC6 numeric
@attribute LPC7 numeric
@attribute LPC8 numeric
@attribute LPC9 numeric
@attribute LPC10 numeric
@attribute LPC11 numeric
@attribute LPC12 numeric
@attribute LPC13 numeric
@attribute LPC14 numeric
@attribute arousal {-2,-1,0,1,2}

@data
0.5857367,1.9893397,0.6089986,0.5140474,0.5725649,0.5664452,1.0657774,0.4465595,0.3996964,0.5914366,0.508536,0.1725386,0.1737061,0.3351364,0.3354601,0.6596924,0.7890961,0.6756771,0.6483428,0.4453605,0.4429774,0.7799331,0.8936146,0.7064229,0.4031669,0.2952285,0.366716,0.2646664,0.1767015,0.1343,0.3956706,0.7514124,0.2205323,0.225246,0.0319408,0.394445,0.2384647,0.372158,0.6357245,0.3499497,0.5773678,0.4047526,0.5918037,0.0702065,0.8369646,0.2030417,0.5918138,0.5789166,0.6588793,0.1280043,0.7916439,2
0.5910691,1.6318968,0.7581468,0.4370823,0.4730483,0.6422786,1.0502617,0.3916413,0.4574276,0.590706,0.6001492,0.1906484,0.2574532,0.6671914,0.5697797,0.5897135,0.7111472,0.646729,0.4758048,0.4744926,0.4633974,0.6610052,0.6506868,0.7604214,0.3179221,0.209283,0.5458733,0.2544835,0.5250551,0.2390993,0.2892432,0.3753511,0.1737923,0.2253418,0.0703756,0.4072539,0.2428671,0.4756139,0.5860602,0.3397359,0.5626393,0.268625,0.821259,-0.0889423,0.8632263,0.2489444,0.3428915,0.5423721,0.6551201,0.3231198,0.9745816,2
0.3846306,1.7271287,0.5916043,0.3556619,0.5183733,0.3288339,0.9700358,0.3066219,0.6001132,0.7108391,0.4964603,0.6247424,0.3499056,0.3925251,0.5957128,0.5378152,0.7178311,0.6686205,0.5506519,0.5380313,0.4711309,0.6178938,0.869066,0.832132,0.2741922,0.1320789,0.1027961,0.1017343,0.2104084,0.2587745,0.2273362,0.3238044,0.0609022,0.0925249,0.0971677,0.5898817,0.2490389,0.5387213,0.442009,0.5381313,0.3503511,0.4469786,0.6088297,0.2964228,0.7725763,0.2237465,0.404395,0.6365414,0.454335,0.3178661,0.7750271,2
0.4166248,1.7117233,0.5518767,0.4003404,0.5613445,0.4218562,0.9742205,0.3011598,0.4481526,0.6972659,0.631757,0.4202138,0.1386984,0.4183339,0.4969265,0.5687253,0.6439585,0.6097606,0.703499,0.5807638,0.6060622,0.7600276,0.8160855,0.8453961,0.3218861,0.3044648,0.1640071,0.2169241,0.3859852,0.2197305,0.2110089,0.1553175,0.1663896,0.1239713,0.1342107,0.4890879,0.2127658,0.4573852,0.4818191,0.5910782,0.3289596,0.4813625,0.5532382,0.2691586,0.6260287,0.270161,0.36151,0.6785405,0.6056666,0.3259731,0.6158309,2
0.5484102,1.5948148,0.589217,0.4733315,0.5807049,0.5290341,0.9928025,0.3816785,0.3737064,0.5994506,0.57844,0.4488668,0.3633547,0.584198,0.5169138,0.620428,0.6935192,0.6501707,0.5648237,0.4214027,0.4921377,0.7698487,0.7594187,0.7100943,0.4304915,0.3483987,0.2386009,0.2138276,0.0843001,0.2397343,0.3051378,0.4241332,0.1489015,0.1279292,0.0997664,0.4786304,0.1797167,0.4885951,0.4424186,0.6090424,0.3793613,0.4862192,0.5652175,0.1759905,0.6760955,0.2705252,0.417954,0.6331873,0.5674132,0.2375927,0.8465451,2
0.4988954,1.5223583,0.7524232,0.4108174,0.5841751,0.5037563,1.006713,0.2798472,0.5112981,0.6324866,0.482501,0.2091092,0.0558603,0.5137345,0.5212028,0.6050421,0.7857515,0.656889,0.5577933,0.4651303,0.4160956,0.6529576,0.6922989,0.7647589,0.2793088,0.1640317,0.4471228,0.2083372,0.4949748,0.2431405,0.2946913,0.4420546,0.2221068,0.3246366,0.0319284,0.4192439,0.2855561,0.5018118,0.5319566,0.4157327,0.4996388,0.3333434,0.6916085,0.145696,0.7925052,0.1961441,0.4900858,0.466762,0.6819765,0.3715256,0.7797384,2
0.4859454,1.4032623,0.769041,0.306681,0.5930601,0.3915228,0.9515383,0.2753459,0.5203337,0.652924,0.5640649,0.3128905,0.1405567,0.3889311,0.5170083,0.5661393,0.6503567,0.6239584,0.6635151,0.5889318,0.5558833,0.7421442,0.8199813,0.8655489,0.3741137,0.3858762,0.2576418,0.1861463,0.2051536,0.1724581,0.2895557,0.3061425,0.0740062,0.1191019,0.1686858,0.4763227,0.2057806,0.625511,0.3928333,0.4741981,0.4576926,0.5143645,0.543258,0.291329,0.6668892,0.2402128,0.4650756,0.5585825,0.6032865,0.414974,0.7039073,2
0.4531895,1.1750087,0.7339111,0.4122679,0.4560172,0.5452119,0.9906776,0.3096203,0.4347875,0.7103419,0.5938165,0.3459491,0.3211743,0.6485345,0.740035,0.7906265,0.6624393,0.4188788,0.3916082,0.466417,0.5278394,0.7084983,0.6665509,0.7327368,0.2663087,0.3570958,0.1734585,0.2269672,0.2726241,0.0897076,0.2496396,0.1551406,0.3683361,0.2826704,0.1124902,0.5240073,0.3751375,0.5102316,0.5335947,0.4005494,0.5042431,0.3646549,0.6276716,0.1339532,0.7856877,0.2096457,0.5617226,0.6034128,0.6294781,0.2682355,0.7480281,2
0.5202249,1.0627308,0.5895693,0.4706212,0.5138607,0.483534,0.972001,0.4121723,0.4358593,0.6427563,0.580972,0.3920662,0.3245874,0.5787328,0.4733001,0.6254388,0.732333,0.7196663,0.691807,0.5541174,0.5216798,0.7678393,0.8067076,0.7524366,0.2969462,0.258779,0.355065,0.2745749,0.2866094,0.2711392,0.2310779,0.2405855,0.1361022,0.1167107,0.070094,0.4930335,0.2529203,0.5003151,0.4445524,0.5668171,0.442573,0.3962448,0.5850487,0.248093,0.6032367,0.2839294,0.5168257,0.6252321,0.41047,0.3805106,0.7054352,2
0.2657952,1.3434331,0.4884189,0.1491899,0.5416478,0.2995116,0.9191586,0.4113875,0.6035936,0.6987859,0.5285212,0.2465824,0.2062701,0.6000656,0.5848916,0.7054759,0.6673132,0.4960356,0.5479827,0.5329076,0.624847,0.7586696,0.7589509,0.8333311,0.2415584,0.3775224,0.0971726,0.2362009,0.2659107,0.0657923,0.1687815,0.1925898,0.0954878,0.0887198,0.0325031,0.5445238,0.0838942,0.4778255,0.4625466,0.5466727,0.40598,0.5051127,0.5213589,0.2865465,0.6380682,0.2723499,0.3051693,0.8183325,0.4159704,0.4352775,0.5341443,2
0.6474397,1.6861384,0.8808931,0.5469232,0.4936825,0.6412675,1.040199,0.3562574,0.4698107,0.469024,0.4551058,0.3080611,0.3610186,0.5072958,0.4739088,0.5839544,0.6909438,0.6382483,0.6743833,0.5348903,0.5056681,0.6971328,0.6988883,0.7938488,0.3946358,0.1841768,0.1696914,0.268717,0.2732004,0.3570061,0.3528708,0.2487798,0.2485962,0.1876366,0.0653392,0.329688,0.2528091,0.6185187,0.4458341,0.4055726,0.515615,0.4380935,0.6242426,0.1674175,0.7386923,0.229729,0.4803969,0.5848147,0.5955447,0.2420992,0.8531692,2
0.6489632,1.6025936,0.8929172,0.4723919,0.5849101,0.8364122,1.0209301,0.2959459,0.489288,0.5858653,0.5030083,0.3460476,0.2255065,0.4975024,0.5679394,0.6735088,0.6100621,0.4342395,0.4377554,0.3937325,0.557617,0.8445271,0.7847986,0.762294,0.3852434,0.5418696,0.1740381,0.1728877,0.215409,0.1206204,0.2622159,0.4815156,0.2965703,0.1299419,0.1160063,0.4842789,0.2175509,0.5530963,0.5488584,0.344174,0.5051024,0.2946855,0.6894005,0.1799235,0.810472,0.1974271,0.548255,0.4880269,0.7667093,0.0592354,1.0925865,2
0.4623307,1.2675097,0.7032848,0.3556152,0.4828975,0.4097229,0.9529962,0.3723212,0.5469732,0.6202442,0.5348888,0.4770301,0.4310044,0.4709471,0.5126219,0.6852438,0.6971472,0.5963934,0.5423218,0.4601608,0.5257046,0.7275181,0.8829637,0.8376519,0.3257086,0.3227055,0.199444,0.1475846,0.1743616,0.1921134,0.1831936,0.263757,0.2219906,0.0902994,0.0511581,0.5565876,0.142744,0.5456052,0.4613251,0.4850996,0.3532864,0.4878747,0.6474341,0.2971469,0.6487225,0.2652648,0.3183656,0.768349,0.3934708,0.2928924,0.8195504,2
0.7091427,1.4389712,0.6972866,0.5571406,0.6002954,0.8333788,1.0556026,0.2442393,0.3303647,0.568616,0.4988053,0.2552268,0.2524657,0.5285967,0.5789424,0.6864851,0.5273041,0.4125065,0.3884888,0.5048142,0.6698001,0.9190236,0.7808623,0.7179148,0.4549529,0.5404354,0.4864449,0.3542436,0.4403084,0.1195967,0.2335751,0.7375709,0.3849744,0.1619024,0.097348,0.3908121,0.3239985,0.3225358,0.7654139,0.2502872,0.5168164,0.3520707,0.675917,0.0123192,0.9416433,0.1854755,0.4962114,0.6190863,0.5552739,0.3908555,0.6146354,2
0.3335923,1.3552039,0.5671379,0.326015,0.5366699,0.357145,0.9376601,0.3600552,0.5054016,0.7469913,0.5853289,0.4321705,0.3204457,0.4602462,0.5243379,0.6866656,0.7319121,0.5822863,0.5331278,0.4822276,0.5911254,0.7407705,0.8493613,0.8546787,0.2910196,0.2194083,0.1430662,0.1653055,0.1976393,0.1780298,0.1687596,0.3067359,0.1164311,0.1225671,0.0507627,0.610544,0.1903906,0.452924,0.4989362,0.5654387,0.3065993,0.5426289,0.5196002,0.2752017,0.6700836,0.2654433,0.3687426,0.7146354,0.5069778,0.2726768,0.7743741,2
0.6405838,1.0368899,0.8813663,0.4342898,0.5967314,0.7818121,0.9646838,0.4012584,0.4912296,0.5823879,0.5626366,0.3189634,0.3204392,0.4751983,0.5655285,0.7829779,0.7293281,0.5303987,0.4756005,0.3939576,0.5244817,0.8415837,0.8069049,0.7723336,0.2557285,0.3220234,0.1320415,0.1285881,0.3876683,0.1139324,0.2676619,0.3700029,0.2602832,0.2456095,0.0306188,0.5460312,0.2621876,0.6475926,0.4048112,0.4231549,0.5085019,0.4820473,0.5604085,0.199206,0.7449632,0.2432855,0.4684028,0.7090864,0.5142258,0.2466795,0.7232845,2
0.5986867,1.543091,0.7222805,0.4190527,0.6602689,0.4643229,1.0132257,0.3760897,0.5515109,0.5602868,0.4034053,0.3299029,0.426767,0.5175663,0.4909636,0.569039,0.5716795,0.5542625,0.5959496,0.6235293,0.6415376,0.739153,0.7783836,0.7732711,0.3492099,0.2555503,0.1128786,0.3859911,0.2519811,0.1954505,0.284556,0.2954107,0.1956658,0.1298056,0.0934146,0.3274232,0.217673,0.5156869,0.5248782,0.3756978,0.5239304,0.3546013,0.7399034,0.0274118,0.9358282,0.1820242,0.5511755,0.5057311,0.6302633,0.2103167,0.7969307,2
0.2894099,1.6525558,0.598974,0.1165289,0.5410786,0.2590671,0.9042165,0.3813807,0.6942101,0.741834,0.6623725,0.2244746,0.0610329,0.2892857,0.5240815,0.6410152,0.7463952,0.6532216,0.6847136,0.5872741,0.5989938,0.6849979,0.7101853,0.7475023,0.2542377,0.153207,0.1877015,0.2465554,0.0904623,0.0425682,0.3001815,0.2510729,0.0705663,0.1281382,0.0940782,0.4837104,0.1042864,0.6056156,0.3431942,0.5502961,0.4566769,0.5638767,0.5205625,0.2894416,0.6285671,0.2415842,0.3192538,0.7992246,0.5229079,0.3531304,0.7064578,2
0.3876777,1.4467743,0.5005795,0.1982961,0.6353964,0.3713006,0.9447858,0.4506597,0.5737975,0.7333537,0.5479843,0.3106507,0.3697892,0.6546487,0.6729864,0.6990292,0.5940796,0.4373958,0.3598151,0.4910519,0.6105027,0.7894397,0.7439861,0.7017951,0.219646,0.3737864,0.2149723,0.1767441,0.1156937,0.0652223,0.2400126,0.264363,0.1884623,0.1274617,0.0331275,0.5270767,0.1269172,0.4053217,0.5700765,0.462799,0.4023284,0.5332621,0.5400269,0.2080132,0.6582487,0.2743521,0.3413534,0.8134207,0.3516918,0.3805199,0.7556958,2
0.4950866,1.7246715,0.6910758,0.3392492,0.6227054,0.4238784,1.0052015,0.3893731,0.5269342,0.555362,0.5204407,0.2946718,0.2035401,0.5160449,0.3263679,0.5304543,0.6272061,0.5448482,0.6130645,0.5797512,0.593159,0.7784644,0.7744909,0.850224,0.3624455,0.2313465,0.1362149,0.3159588,0.3705095,0.2835855,0.1930123,0.3466739,0.1425071,0.1104691,0.052522,0.401204,0.139611,0.5621004,0.4390297,0.4927741,0.3709004,0.5590259,0.6295348,0.2191406,0.6527551,0.2301865,0.4205239,0.6874168,0.54477,0.3308414,0.7548876,2
0.5529808,1.1112944,0.7780781,0.4766876,0.4263867,0.7191232,0.9791377,0.3408827,0.4372673,0.7018979,0.5423763,0.4473389,0.3779613,0.612142,0.6477392,0.6990913,0.695985,0.5960309,0.513518,0.3525171,0.4513878,0.6853542,0.7223067,0.7367276,0.2961939,0.2456701,0.275461,0.1256871,0.3258021,0.2876127,0.2480846,0.2891248,0.3298946,0.1278525,0.1005788,0.5512361,0.2607405,0.495594,0.512235,0.4736494,0.4411639,0.4137643,0.5386744,0.2908429,0.6535415,0.2574936,0.491102,0.6127277,0.5596076,0.2356654,0.795264,2
