Name,Zcr,Energy,EnergyEntropy,SpecCentro,SpecCentroSpread,SpecEntropy,SpecFlux,SpecRolloff,MFCC1,MFCC2,MFCC3,MFCC4,MFCC5,MFCC6,MFCC7,MFCC8,MFCC9,MFCC10,MFCC11,MFCC12,MFCC13,HarmonicRatio,F0,CV1,CV2,CV3,CV4,CV5,CV6,CV7,CV8,CV9,CV10,CV11,CV12,,,,,,,,,
yuma_surprise.wav,50,7,3,77,100,38,605,8,-35,5,0,0,0,1,1,0,0,0,0,0,0,1,145,0,1,11,7,11,4,3,0,1,8,1,0,-229,187,-95,55,-23,12,-6,2,-7
yuma_surprise.wav,58,5,3,91,116,25,374,8,-36,5,1,0,0,0,0,1,0,0,0,0,0,1,175,7,2,12,1,5,11,5,1,0,4,5,1,-211,155,-79,34,3,13,-2,0,-19
yuma_surprise.wav,60,4,3,82,89,55,375,9,-36,5,0,-1,0,1,0,0,0,0,-1,0,0,1,130,2,4,10,0,4,8,1,0,1,7,5,0,-268,288,-201,119,-41,-4,27,-27,2
yuma_surprise.wav,44,4,2,80,104,33,240,7,-37,5,1,0,0,1,1,0,0,-1,0,0,0,1,151,1,3,11,5,2,5,4,0,1,7,2,1,-217,156,-67,40,-11,0,-10,38,-26
yuma_surprise.wav,53,3,2,79,83,53,263,9,-36,5,0,0,0,1,0,0,0,-1,0,0,0,1,233,2,2,15,6,6,3,3,0,2,1,4,1,-278,312,-225,172,-120,34,35,-29,-20
yuma_surprise.wav,44,2,2,70,94,18,360,7,-37,6,0,0,0,1,1,0,0,-1,0,0,0,1,119,2,5,18,1,0,3,3,0,1,1,0,0,-208,113,-15,20,2,-1,-6,4,-3
yuma_surprise.wav,59,11,3,80,95,36,775,8,-35,5,0,0,0,0,1,0,0,0,-1,0,0,1,154,9,5,5,8,4,1,3,1,2,3,6,1,-242,212,-117,81,-41,12,-16,36,-33
yuma_surprise.wav,36,9,3,64,96,8,697,5,-37,6,1,0,0,1,1,0,0,0,0,0,0,1,136,4,4,2,4,12,0,6,0,3,0,6,0,-216,151,-78,64,-33,42,-30,14,0
yuma_surprise.wav,63,10,3,84,106,52,761,8,-35,4,0,0,0,1,1,0,0,-1,0,0,0,1,142,4,2,10,4,12,1,4,0,1,4,1,1,-219,171,-98,72,-40,32,-31,39,-39
yuma_surprise.wav,26,3,3,59,98,9,301,4,-39,5,1,0,0,1,0,1,0,-1,0,0,0,1,120,4,1,15,6,8,2,1,0,0,3,1,1,-199,96,-5,14,1,4,-5,-6,-12
yuma_surprise.wav,72,9,3,99,121,44,1091,8,-34,4,0,0,0,1,0,1,0,0,0,0,0,1,176,3,3,7,2,0,3,13,0,4,0,3,8,-220,187,-125,78,-27,18,1,8,-22
yuma_surprise.wav,64,11,3,78,92,37,802,8,-36,5,0,0,0,1,1,0,0,-1,0,0,0,1,238,4,3,6,5,12,1,6,0,1,7,1,0,-229,186,-102,78,-49,28,-16,14,1
yuma_surprise.wav,49,8,3,82,141,13,937,5,-38,4,1,0,0,1,1,0,0,0,0,0,0,1,206,0,0,14,3,3,1,1,0,1,8,3,1,-150,39,-12,14,0,36,-42,31,-11
yuma_surprise.wav,38,2,3,64,99,13,727,6,-37,5,1,0,0,1,1,0,0,0,0,0,0,1,118,0,2,5,8,9,2,7,1,1,0,7,1,-197,86,14,2,-2,-3,1,5,-4
yuma_surprise.wav,54,1,3,59,80,21,660,6,-39,6,0,0,0,1,1,0,0,0,0,0,0,1,224,3,1,10,8,8,1,6,0,1,1,5,1,-200,105,-17,20,-7,11,-28,29,1
yuma_surprise.wav,45,7,3,78,117,42,636,8,-36,5,0,0,0,1,1,0,0,0,0,0,0,1,141,0,0,13,0,11,2,0,0,1,5,1,0,-189,93,-27,26,6,-6,2,1,-1
yuma_surprise.wav,55,5,3,84,104,36,714,8,-36,4,0,0,0,1,1,0,0,-1,-1,0,0,1,141,0,0,18,0,0,7,2,0,1,5,3,1,-216,165,-82,45,-10,0,0,14,-13
yuma_surprise.wav,38,9,2,65,100,7,903,5,-37,5,2,0,0,0,1,0,0,0,0,0,0,1,134,9,0,6,0,7,1,7,0,0,1,0,0,-208,166,-146,109,-23,13,14,-22,-4
yuma_surprise.wav,50,5,3,92,125,53,431,8,-36,4,1,0,0,1,1,0,-1,0,0,0,0,1,154,0,1,6,8,8,2,2,4,1,8,7,0,-203,157,-106,54,-3,14,-12,17,-7
yuma_surprise.wav,78,10,2,80,87,48,939,8,-36,5,0,0,0,1,1,0,0,0,-1,0,0,1,130,0,5,5,1,6,7,3,0,1,0,5,1,-245,215,-114,71,-19,-5,-23,24,3
yuma_surprise.wav,55,6,2,65,72,20,643,7,-37,5,0,0,0,1,1,0,0,0,-1,0,0,1,132,1,4,15,10,2,2,1,1,0,1,2,0,-256,227,-94,48,-35,18,-26,38,-7
yuma_surprise.wav,44,7,3,67,92,16,575,5,-38,4,0,1,0,1,1,0,0,-1,0,0,0,1,134,1,0,18,8,0,1,2,1,1,10,1,1,-229,185,-100,76,-42,18,-19,21,-3
